"TFName","timepoint","n_positive_expression","n_negative_expression","n_total_positive_contrib","positive_expression_fraction","negative_expression_fraction","mean_contribution","median_contribution","global_positive_fraction","binomial_p_value","binomial_p_adj","difference_from_timepoint_global","expression_bias"
"Ppara","day_0",22,19,41,0.536585365853659,0.463414634146341,0.0124609939455056,0.010781969,0.515210540681373,0.876204944471368,1,0.0213748251722864,"positive_expression_enriched"
"BARHL2","day_0",192,184,376,0.51063829787234,0.48936170212766,0.00974805295953926,0.007734751,0.515210540681373,0.877063131019062,1,-0.00457224280903257,"negative_expression_enriched"
"ELF2","day_0",203,188,391,0.519181585677749,0.480818414322251,0.0165485201065099,0.013180542,0.515210540681373,0.879510799656427,1,0.00397104499637635,"positive_expression_enriched"
"GATA2","day_0",22,22,44,0.5,0.5,0.00828445631818182,0.007760252,0.515210540681373,0.880868514375614,1,-0.0152105406813726,"negative_expression_enriched"
"EGR3","day_0",25,22,47,0.531914893617021,0.468085106382979,0.0140507580212766,0.013968164,0.515210540681373,0.884435597254097,1,0.0167043529356484,"positive_expression_enriched"
"NFIC","day_0",24,24,48,0.5,0.5,0.0113865312916667,0.009817328,0.515210540681373,0.885683203029306,1,-0.0152105406813726,"negative_expression_enriched"
"ERF","day_0",113,104,217,0.52073732718894,0.47926267281106,0.0212895610092166,0.017536587,0.515210540681373,0.892093354480003,1,0.00552678650756733,"positive_expression_enriched"
"NFYC","day_0",29,26,55,0.527272727272727,0.472727272727273,0.0125403989457837,0.012159348,0.515210540681373,0.893324335346544,1,0.0120621865913544,"positive_expression_enriched"
"MYB","day_0",119,110,229,0.519650655021834,0.480349344978166,0.0130513191927668,0.011938731,0.515210540681373,0.895069964015704,1,0.00444011434046143,"positive_expression_enriched"
"FOXA3","day_0",29,29,58,0.5,0.5,0.0120944377586207,0.0097528525,0.515210540681373,0.895671828085016,1,-0.0152105406813726,"negative_expression_enriched"
"ELF1","day_0",132,122,254,0.519685039370079,0.480314960629921,0.0191972481141732,0.016492314,0.515210540681373,0.900232787674006,1,0.00447449868870642,"positive_expression_enriched"
"Foxo1","day_0",32,32,64,0.5,0.5,0.012506955359375,0.010226803,0.515210540681373,0.900607394951398,1,-0.0152105406813726,"negative_expression_enriched"
"FOXA2","day_0",35,31,66,0.53030303030303,0.46969696969697,0.0130273788839469,0.01085341,0.515210540681373,0.902114045862664,1,0.0150924896216574,"positive_expression_enriched"
"FOXP1","day_0",35,31,66,0.53030303030303,0.46969696969697,0.012237343,0.009830475,0.515210540681373,0.902114045862664,1,0.0150924896216574,"positive_expression_enriched"
"Pparg::Rxra","day_0",34,33,67,0.507462686567164,0.492537313432836,0.0121430206268657,0.010188396,0.515210540681373,0.90345898146097,1,-0.00774785411420864,"negative_expression_enriched"
"PGR","day_0",36,32,68,0.529411764705882,0.470588235294118,0.0158195944117647,0.0134170585,0.515210540681373,0.903559374660206,1,0.0142012240245094,"positive_expression_enriched"
"Erg","day_0",150,139,289,0.519031141868512,0.480968858131488,0.0187237218785782,0.015984535,0.515210540681373,0.906439493544362,1,0.00382060118713934,"positive_expression_enriched"
"FOXK2","day_0",39,35,74,0.527027027027027,0.472972972972973,0.0115852593513514,0.009873935,0.515210540681373,0.907566581641668,1,0.0118164863456544,"positive_expression_enriched"
"JUN","day_0",39,35,74,0.527027027027027,0.472972972972973,0.0129061840945946,0.0110149385,0.515210540681373,0.907566581641668,1,0.0118164863456544,"positive_expression_enriched"
"Zbtb2","day_0",38,37,75,0.506666666666667,0.493333333333333,0.02367386732,0.02148037,0.515210540681373,0.90841793952034,1,-0.00854387401470558,"negative_expression_enriched"
"CEBPG","day_0",40,36,76,0.526315789473684,0.473684210526316,0.00742337948835674,0.005573225,0.515210540681373,0.908804071991223,1,0.0111052487923113,"positive_expression_enriched"
"DLX1","day_0",159,152,311,0.511254019292605,0.488745980707395,0.00987253533802055,0.009089192,0.515210540681373,0.909725374025943,1,-0.00395652138876756,"negative_expression_enriched"
"ETV1","day_0",164,152,316,0.518987341772152,0.481012658227848,0.0188962017531646,0.015519248,0.515210540681373,0.910460305337167,1,0.00377680109077938,"positive_expression_enriched"
"FOXP2","day_0",43,39,82,0.524390243902439,0.475609756097561,0.0128268985121951,0.01112069,0.515210540681373,0.912261720171759,1,0.00917970322106643,"positive_expression_enriched"
"GATA5","day_0",44,43,87,0.505747126436782,0.494252873563218,0.00953001203448276,0.008189321,0.515210540681373,0.914714168791982,1,-0.00946341424459063,"negative_expression_enriched"
"MYCN","day_0",50,48,98,0.510204081632653,0.489795918367347,0.0142702266734694,0.011587679,0.515210540681373,0.919965635225946,1,-0.00500645904871966,"negative_expression_enriched"
"FEZF2","day_0",56,54,110,0.509090909090909,0.490909090909091,0.0137877296090909,0.01254487,0.515210540681373,0.924194995187096,1,-0.00611963159046358,"negative_expression_enriched"
"FOXO4","day_0",62,60,122,0.508196721311475,0.491803278688525,0.0131491372540984,0.010850225,0.515210540681373,0.927896878758174,1,-0.00701381936989764,"negative_expression_enriched"
"RUNX3","day_0",64,62,126,0.507936507936508,0.492063492063492,0.0221854683730159,0.0150511265,0.515210540681373,0.929031958513723,1,-0.0072740327448646,"negative_expression_enriched"
"HINFP","day_0",67,62,129,0.51937984496124,0.48062015503876,0.015905140404884,0.012461185,0.515210540681373,0.930099364659076,1,0.00416930427986739,"positive_expression_enriched"
"Nkx3-1","day_0",68,65,133,0.511278195488722,0.488721804511278,0.0160301550075188,0.012619019,0.515210540681373,0.931132241058026,1,-0.00393234519265062,"negative_expression_enriched"
"ZKSCAN5","day_0",73,67,140,0.521428571428571,0.478571428571429,0.0178808706556646,0.014730268,0.515210540681373,0.932675534289752,1,0.0062180307471984,"positive_expression_enriched"
"Stat2","day_0",76,73,149,0.51006711409396,0.48993288590604,0.0156157766644295,0.012750816,0.515210540681373,0.93475558907616,1,-0.00514342658741263,"negative_expression_enriched"
"FOSL1::JUN","day_0",79,76,155,0.509677419354839,0.490322580645161,0.0105964898258065,0.007707278,0.515210540681373,0.935999235950213,1,-0.00553312132653361,"negative_expression_enriched"
"ZNF384","day_0",84,78,162,0.518518518518518,0.481481481481481,0.00935766997034078,0.007108271,0.515210540681373,0.937556331167553,1,0.00330797783714543,"positive_expression_enriched"
"FOSB::JUNB","day_0",92,85,177,0.519774011299435,0.480225988700565,0.011559242480226,0.008518961,0.515210540681373,0.940113193624636,1,0.00456347061806239,"positive_expression_enriched"
"ZBTB11","day_0",100,93,193,0.518134715025907,0.481865284974093,0.0196021800932642,0.016492314,0.515210540681373,0.942734990594452,1,0.0029241743445344,"positive_expression_enriched"
"KLF7","day_0",112,104,216,0.518518518518518,0.481481481481481,0.012640056875,0.011854276,0.515210540681373,0.945793717348546,1,0.00330797783714543,"positive_expression_enriched"
"SP4","day_0",129,123,252,0.511904761904762,0.488095238095238,0.0137451371547619,0.0123268765,0.515210540681373,0.949773702528583,1,-0.00330577877661065,"negative_expression_enriched"
"EVX2","day_0",138,131,269,0.513011152416357,0.486988847583643,0.00944828405361507,0.007999182,0.515210540681373,0.951430469051125,1,-0.00219938826501564,"negative_expression_enriched"
"Ikzf3","day_0",140,130,270,0.518518518518518,0.481481481481481,0.0196390532555556,0.016492314,0.515210540681373,0.951470083244447,1,0.00330797783714543,"positive_expression_enriched"
"ELK4","day_0",201,188,389,0.516709511568123,0.483290488431877,0.0179239762442159,0.014618344,0.515210540681373,0.959591648851123,1,0.00149897088675033,"positive_expression_enriched"
"ESR1","day_0",1,0,1,1,0,0.008334112,0.008334112,0.515210540681373,1,1,0.484789459318627,"positive_expression_enriched"
"HSF1","day_0",1,0,1,1,0,0.015816395,0.015816395,0.515210540681373,1,1,0.484789459318627,"positive_expression_enriched"
"NR3C2","day_0",1,0,1,1,0,0.000858593,0.000858593,0.515210540681373,1,1,0.484789459318627,"positive_expression_enriched"
"PROX1","day_0",1,0,1,1,0,0.021374861,0.021374861,0.515210540681373,1,1,0.484789459318627,"positive_expression_enriched"
"RXRA::VDR","day_0",1,0,1,1,0,0.010071437,0.010071437,0.515210540681373,1,1,0.484789459318627,"positive_expression_enriched"
"Sox1","day_0",1,0,1,1,0,0.014561081,0.014561081,0.515210540681373,1,1,0.484789459318627,"positive_expression_enriched"
"ZNF547","day_0",1,0,1,1,0,0.008590405,0.008590405,0.515210540681373,1,1,0.484789459318627,"positive_expression_enriched"
"EWSR1-FLI1","day_0",2,1,3,0.666666666666667,0.333333333333333,0.0143730816666667,0.014718744,0.515210540681373,1,1,0.151456125985294,"positive_expression_enriched"
"NR1D1","day_0",3,2,5,0.6,0.4,0.016661896,0.010312779,0.515210540681373,1,1,0.0847894593186274,"positive_expression_enriched"
"POU4F2","day_0",3,2,5,0.6,0.4,0.0088535372,0.011197853,0.515210540681373,1,1,0.0847894593186274,"positive_expression_enriched"
"ZNF354A","day_0",3,2,5,0.6,0.4,0.00424288617893372,0.00505898,0.515210540681373,1,1,0.0847894593186274,"positive_expression_enriched"
"ZNF677","day_0",3,2,5,0.6,0.4,0.0118489574,0.011357506,0.515210540681373,1,1,0.0847894593186274,"positive_expression_enriched"
"ZSCAN29","day_0",3,2,5,0.6,0.4,0.011242563,0.01285709,0.515210540681373,1,1,0.0847894593186274,"positive_expression_enriched"
"TCF7L1","day_0",4,3,7,0.571428571428571,0.428571428571429,0.0172085251428571,0.012383699,0.515210540681373,1,1,0.0562180307471983,"positive_expression_enriched"
"Alx4","day_0",5,4,9,0.555555555555556,0.444444444444444,0.00383850166666667,0.002770901,0.515210540681373,1,1,0.0403450148741834,"positive_expression_enriched"
"IRF9","day_0",5,4,9,0.555555555555556,0.444444444444444,0.019714482,0.01693573,0.515210540681373,1,1,0.0403450148741834,"positive_expression_enriched"
"ZNF85","day_0",5,4,9,0.555555555555556,0.444444444444444,0.00942613233333333,0.010622581,0.515210540681373,1,1,0.0403450148741834,"positive_expression_enriched"
"IRF5","day_0",6,5,11,0.545454545454545,0.454545454545455,0.0220650093636364,0.018494674,0.515210540681373,1,1,0.0302440047731724,"positive_expression_enriched"
"PPARD","day_0",6,5,11,0.545454545454545,0.454545454545455,0.0126774024545455,0.013360705,0.515210540681373,1,1,0.0302440047731724,"positive_expression_enriched"
"RXRG","day_0",8,7,15,0.533333333333333,0.466666666666667,0.0100077175333333,0.009233764,0.515210540681373,1,1,0.0181227926519604,"positive_expression_enriched"
"NR2F1","day_0",18,16,34,0.529411764705882,0.470588235294118,0.0147208483235294,0.013480345,0.515210540681373,1,1,0.0142012240245094,"positive_expression_enriched"
"HOXB13","day_0",20,18,38,0.526315789473684,0.473684210526316,0.00745069189473684,0.0048759445,0.515210540681373,1,1,0.0111052487923113,"positive_expression_enriched"
"FOXE1","day_0",23,21,44,0.522727272727273,0.477272727272727,0.0094198303130255,0.009243131,0.515210540681373,1,1,0.00751673204590042,"positive_expression_enriched"
"HOXB2::ELK1","day_0",12,11,23,0.521739130434783,0.478260869565217,0.0169741740869565,0.014852728,0.515210540681373,1,1,0.00652858975341042,"positive_expression_enriched"
"HOXD11","day_0",12,11,23,0.521739130434783,0.478260869565217,0.0106926274492895,0.007870197,0.515210540681373,1,1,0.00652858975341042,"positive_expression_enriched"
"TCF7","day_0",36,33,69,0.521739130434783,0.478260869565217,0.00851280655705056,0.006217335,0.515210540681373,1,1,0.00652858975341042,"positive_expression_enriched"
"Tbx6","day_0",12,11,23,0.521739130434783,0.478260869565217,0.0080847297826087,0.005889893,0.515210540681373,1,1,0.00652858975341042,"positive_expression_enriched"
"DMRTC2","day_0",13,12,25,0.52,0.48,0.01115363952,0.008088329,0.515210540681373,1,1,0.0047894593186274,"positive_expression_enriched"
"FLI1::DRGX","day_0",13,12,25,0.52,0.48,0.022087306,0.019982474,0.515210540681373,1,1,0.0047894593186274,"positive_expression_enriched"
"GRHL2","day_0",26,24,50,0.52,0.48,0.01884613806,0.0135654805,0.515210540681373,1,1,0.0047894593186274,"positive_expression_enriched"
"MITF","day_0",26,24,50,0.52,0.48,0.01084126096,0.011527634,0.515210540681373,1,1,0.0047894593186274,"positive_expression_enriched"
"NR2F2","day_0",13,12,25,0.52,0.48,0.0099238780632673,0.006381989,0.515210540681373,1,1,0.0047894593186274,"positive_expression_enriched"
"FOXK1","day_0",40,37,77,0.519480519480519,0.48051948051948,0.0136707121818182,0.010850225,0.515210540681373,1,1,0.00426997879914637,"positive_expression_enriched"
"MLX","day_0",14,13,27,0.518518518518518,0.481481481481481,0.0101416284444444,0.011527634,0.515210540681373,1,1,0.00330797783714543,"positive_expression_enriched"
"ZNF768","day_0",42,39,81,0.518518518518518,0.481481481481481,0.0141618821851852,0.01268106,0.515210540681373,1,1,0.00330797783714543,"positive_expression_enriched"
"FOXL1","day_0",86,80,166,0.518072289156627,0.481927710843373,0.012095264374223,0.010226803,0.515210540681373,1,1,0.00286174847525433,"positive_expression_enriched"
"BHLHE41","day_0",15,14,29,0.517241379310345,0.482758620689655,0.00982323406896552,0.011527634,0.515210540681373,1,1,0.00203083862897235,"positive_expression_enriched"
"Vdr","day_0",30,28,58,0.517241379310345,0.482758620689655,0.00977703580630568,0.010035583,0.515210540681373,1,1,0.00203083862897235,"positive_expression_enriched"
"ISL2","day_0",108,101,209,0.516746411483254,0.483253588516746,0.0137419680312915,0.010929743,0.515210540681373,1,1,0.00153587080188133,"positive_expression_enriched"
"HLF","day_0",16,15,31,0.516129032258065,0.483870967741935,0.00694980829032258,0.003871971,0.515210540681373,1,1,0.000918491576692326,"positive_expression_enriched"
"ZBTB7B","day_0",16,15,31,0.516129032258065,0.483870967741935,0.0134770314516129,0.012972927,0.515210540681373,1,1,0.000918491576692326,"positive_expression_enriched"
"Zfp809","day_0",16,15,31,0.516129032258065,0.483870967741935,0.0157784673548387,0.014978833,0.515210540681373,1,1,0.000918491576692326,"positive_expression_enriched"
"HOXD3","day_0",33,31,64,0.515625,0.484375,0.010817646734375,0.008305818,0.515210540681373,1,1,0.00041445931862738,"positive_expression_enriched"
"HOXB3","day_0",151,142,293,0.515358361774744,0.484641638225256,0.00949893636363823,0.007341067,0.515210540681373,1,1,0.000147821093371414,"positive_expression_enriched"
"HOXB7","day_0",51,48,99,0.515151515151515,0.484848484848485,0.0104160070677091,0.006956509,0.515210540681373,1,1,-5.90255298575926e-05,"negative_expression_enriched"
"GABPA","day_0",120,113,233,0.515021459227468,0.484978540772532,0.0191450975493562,0.015844345,0.515210540681373,1,1,-0.000189081453904616,"negative_expression_enriched"
"ZNF610","day_0",35,33,68,0.514705882352941,0.485294117647059,0.0134650350624111,0.0116787915,0.515210540681373,1,1,-0.000504658328431606,"negative_expression_enriched"
"PATZ1","day_0",124,117,241,0.514522821576763,0.485477178423237,0.0120134075365842,0.011251211,0.515210540681373,1,1,-0.00068771910460963,"negative_expression_enriched"
"SCRT2","day_0",18,17,35,0.514285714285714,0.485714285714286,0.0189091816945622,0.014168835,0.515210540681373,1,1,-0.000924826395658607,"negative_expression_enriched"
"KLF16","day_0",96,91,187,0.513368983957219,0.486631016042781,0.0120670064812834,0.011639617,0.515210540681373,1,1,-0.00184155672415365,"negative_expression_enriched"
"BARHL1","day_0",44,42,86,0.511627906976744,0.488372093023256,0.0102872294496031,0.008560419,0.515210540681373,1,1,-0.00358263370462863,"negative_expression_enriched"
"TBR1","day_0",22,21,43,0.511627906976744,0.488372093023256,0.00895764447641677,0.005543603,0.515210540681373,1,1,-0.00358263370462863,"negative_expression_enriched"
"CDX4","day_0",25,24,49,0.510204081632653,0.489795918367347,0.0126043531707908,0.012011422,0.515210540681373,1,1,-0.00500645904871966,"negative_expression_enriched"
"INSM1","day_0",25,24,49,0.510204081632653,0.489795918367347,0.0125740604489796,0.010922591,0.515210540681373,1,1,-0.00500645904871966,"negative_expression_enriched"
"ZBTB18","day_0",26,25,51,0.509803921568627,0.490196078431373,0.0124496208823529,0.011202335,0.515210540681373,1,1,-0.00540661911274565,"negative_expression_enriched"
"GATA6","day_0",27,26,53,0.509433962264151,0.490566037735849,0.0087252442264151,0.008427858,0.515210540681373,1,1,-0.00577657841722157,"negative_expression_enriched"
"FOXA1","day_0",29,28,57,0.508771929824561,0.491228070175439,0.0107093446666667,0.006875455,0.515210540681373,1,1,-0.00643861085681163,"negative_expression_enriched"
"TAL1::TCF3","day_0",30,29,59,0.508474576271186,0.491525423728814,0.0135960709830508,0.011798668,0.515210540681373,1,1,-0.00673596441018665,"negative_expression_enriched"
"Alx1","day_0",12,12,24,0.5,0.5,0.00462229666666667,0.002872482,0.515210540681373,1,1,-0.0152105406813726,"negative_expression_enriched"
"Dmbx1","day_0",6,6,12,0.5,0.5,0.01021921225,0.009304237,0.515210540681373,1,1,-0.0152105406813726,"negative_expression_enriched"
"E2F2","day_0",6,6,12,0.5,0.5,0.00731645866666667,0.007253335,0.515210540681373,1,1,-0.0152105406813726,"negative_expression_enriched"
"ELK1::HOXA1","day_0",2,2,4,0.5,0.5,0.012275632,0.011466929,0.515210540681373,1,1,-0.0152105406813726,"negative_expression_enriched"
"ESRRB","day_0",3,3,6,0.5,0.5,0.009112845,0.010237861,0.515210540681373,1,1,-0.0152105406813726,"negative_expression_enriched"
"FOXD3","day_0",15,15,30,0.5,0.5,0.00702815827654128,0.0054632085,0.515210540681373,1,1,-0.0152105406813726,"negative_expression_enriched"
