"TFName","timepoint","expression_direction","n_observations","pearson_r","pearson_p_value","spearman_rho","spearman_p_value","pearson_p_adj","spearman_p_adj","abs_pearson_r","abs_spearman_rho"
"PITX2","day_0","negative_expression",18,0.00669635653021992,0.978961647440062,0.00413223140495868,0.987016674962664,0.999123671814309,0.999119059260572,0.00669635653021992,0.00413223140495868
"ALX3","day_0","negative_expression",60,-0.0567549396177569,0.666670918026157,0.00105706786104467,0.993604411225707,0.931980060545324,1,0.0567549396177569,0.00105706786104467
"ATF6","day_0","negative_expression",4,-0.100916067902007,0.899083932097993,0,1,0.990569178312288,1,0.100916067902007,0
"CREB3L1","day_0","negative_expression",4,-0.100916067902007,0.899083932097993,0,1,0.990569178312288,1,0.100916067902007,0
"GMEB2","day_0","negative_expression",17,-0.174943647286465,0.501852511826419,0,1,0.856483181224063,1,0.174943647286465,0
"HMBOX1","day_0","negative_expression",89,0.105555414643634,0.324877503120921,0.000885460580042826,0.993429231743935,0.795016727283552,1,0.105555414643634,0.000885460580042826
"MAX","day_0","negative_expression",49,0.0832404708355033,0.569607596251346,0.0016367449256743,0.991094642369185,0.908194085868563,1,0.0832404708355033,0.0016367449256743
"SREBF1","day_0","negative_expression",52,-0.142874520798193,0.31228774941643,-0.00055644731955718,0.996876246793803,0.791636862753373,1,0.142874520798193,0.00055644731955718
"ZNF667","day_0","negative_expression",4,0.20126068624246,0.79873931375754,0,1,0.966552622348294,1,0.20126068624246,0
"ZNF76","day_0","negative_expression",4,-0.15806549377541,0.84193450622459,0,1,0.984408406587033,1,0.15806549377541,0
"Dux","day_0","positive_expression",4,1,1.11022302462516e-16,1,0,1.61870516990348e-14,0,1,1
"NFKB1","day_0","positive_expression",3,-1,0,-1,0,0,0,1,1
"NR1D1","day_0","positive_expression",3,-0.979266799132701,0.129861832379853,-1,0,0.904749781195644,0,0.979266799132701,1
"NR5A1","day_0","positive_expression",3,0.697128317762779,0.508921553397264,1,0,0.966211125740573,0,0.697128317762779,1
"Nr5A2","day_0","positive_expression",4,-0.874295574130092,0.125704425869908,-1,0,0.904749781195644,0,0.874295574130092,1
"POU3F2","day_0","positive_expression",4,-0.893903684258377,0.106096315741623,-1,0,0.88079290658335,0,0.893903684258377,1
"SMAD3","day_0","positive_expression",4,-1,0,-1,0,0,0,1,1
"TP73","day_0","positive_expression",3,1,0,1,0,0,0,1,1
"ZBTB17","day_0","positive_expression",4,-1,0,-1,0,0,0,1,1
"ZBTB33","day_0","positive_expression",4,0.911963187106305,0.0880368128936952,1,0,0.88079290658335,0,0.911963187106305,1
"ZNF135","day_0","positive_expression",3,0.805961933567711,0.403297145077934,1,0,0.966211125740573,0,0.805961933567711,1
"NFIC","day_0","positive_expression",24,0.323790318595253,0.122713378948499,0.59784526449092,0.00203319047530755,0.904749781195644,0.123516321374934,0.323790318595253,0.59784526449092
"GFI1","day_0","positive_expression",26,0.475443404518464,0.0140981451761536,0.560797602422932,0.00288077597436718,0.734110559529711,0.146547948778135,0.475443404518464,0.560797602422932
"VAX2","day_0","positive_expression",304,0.13377716307656,0.0196285690998003,0.16958593805477,0.00301538989255423,0.772864764126901,0.146547948778135,0.13377716307656,0.16958593805477
"Zic3","day_0","positive_expression",37,-0.244113882726004,0.145377544910332,-0.477507472215974,0.00280230804555017,0.92749535658982,0.146547948778135,0.244113882726004,0.477507472215974
"Foxl2","day_0","positive_expression",22,0.440501585304556,0.0401882752525808,0.581447963800905,0.00453615799924261,0.88079290658335,0.205678460031091,0.440501585304556,0.581447963800905
"TCF7L2","day_0","positive_expression",40,0.34507672682043,0.0292035886088847,0.437127493138463,0.00479634268933957,0.88079290658335,0.205678460031091,0.34507672682043,0.437127493138463
"ETV5::FOXI1","day_0","positive_expression",61,-0.107609028277952,0.409106492447886,-0.342423361831331,0.00690741394854136,0.966211125740573,0.265026566762455,0.107609028277952,0.342423361831331
"MYB","day_0","positive_expression",119,-0.162415697559537,0.0776004042234906,-0.247100287139149,0.00674374285741085,0.88079290658335,0.265026566762455,0.162415697559537,0.247100287139149
"Tfcp2l1","day_0","positive_expression",37,-0.116176348734027,0.493506363708389,-0.422871500284241,0.00911941984911556,0.966211125740573,0.332402853500262,0.116176348734027,0.422871500284241
"Hnf1A","day_0","positive_expression",21,0.502897568921322,0.020143251739933,0.549684943628822,0.00984190499143675,0.772864764126901,0.34165470184559,0.502897568921322,0.549684943628822
"MITF","day_0","positive_expression",26,-0.164053674540906,0.423235873969361,-0.489638264859022,0.0111203538310748,0.966211125740573,0.352466867080587,0.164053674540906,0.489638264859022
"TFE3","day_0","positive_expression",26,-0.164053674540906,0.423235873969361,-0.489638264859022,0.0111203538310748,0.966211125740573,0.352466867080587,0.164053674540906,0.489638264859022
"Lhx3","day_0","positive_expression",7,0.733613991921532,0.0605710925449979,0.866025403784439,0.0117248110039546,0.88079290658335,0.356141134245122,0.733613991921532,0.866025403784439
"VEZF1","day_0","positive_expression",386,0.145024810314103,0.00430160116068213,0.124747621104213,0.0141851405867427,0.391983405767159,0.413638699509418,0.145024810314103,0.124747621104213
"PPARD","day_0","positive_expression",6,0.950032434760385,0.00368275791543018,0.898645105261295,0.0148886220055804,0.383532931478372,0.417454055464157,0.950032434760385,0.898645105261295
"EBF1","day_0","positive_expression",81,0.214019823645898,0.0550433883919302,0.263264637446591,0.0175676039460463,0.88079290658335,0.422024542441475,0.214019823645898,0.263264637446591
"NFKB2","day_0","positive_expression",39,-0.541260860578704,0.000373614240251193,-0.375712191307928,0.0184198535351824,0.04539413019052,0.422024542441475,0.541260860578704,0.375712191307928
"Sox5","day_0","positive_expression",13,-0.42208678197793,0.150805435348712,-0.649244080499261,0.0163391764740485,0.92749535658982,0.422024542441475,0.42208678197793,0.649244080499261
"TBX1","day_0","positive_expression",25,0.33356829539671,0.10320407269106,0.467245013584485,0.0185250827957849,0.88079290658335,0.422024542441475,0.33356829539671,0.467245013584485
"TFAP2A","day_0","positive_expression",301,0.145606645975656,0.0114334916528871,0.135819380123479,0.0183980535900379,0.681379205343644,0.422024542441475,0.145606645975656,0.135819380123479
"TFAP2E","day_0","positive_expression",248,0.148813046182737,0.0190402908857947,0.153022567734105,0.0158718651049788,0.772864764126901,0.422024542441475,0.148813046182737,0.153022567734105
"ZNF530","day_0","positive_expression",37,0.40814757482977,0.0121507951570197,0.382014498036129,0.0196366021873792,0.681379205343644,0.43379039377574,0.40814757482977,0.382014498036129
"SOX8","day_0","positive_expression",51,0.242986840551712,0.0857768818416937,0.31923416593812,0.022408245312932,0.88079290658335,0.480459142150806,0.242986840551712,0.31923416593812
"Ebf4","day_0","positive_expression",62,0.211678313477485,0.0986138748859794,0.286013665731056,0.0242248381293382,0.88079290658335,0.491315690826804,0.211678313477485,0.286013665731056
"Lef1","day_0","positive_expression",20,0.478171606434157,0.0329603738367859,0.501529543639228,0.0242625032507063,0.88079290658335,0.491315690826804,0.478171606434157,0.501529543639228
"Ptf1A","day_0","positive_expression",167,-0.0736610822194812,0.344124517204033,-0.172782134830571,0.0255563670158533,0.966211125740573,0.497328443112505,0.0736610822194812,0.172782134830571
"ZNF184","day_0","positive_expression",33,-0.468365282341743,0.00597821288461457,-0.387388174707748,0.0259238420278123,0.48423524365378,0.497328443112505,0.468365282341743,0.387388174707748
"GSX1","day_0","positive_expression",186,0.110796460754707,0.132191765867034,0.156351152965709,0.0330813436922123,0.904749781195644,0.618366655169814,0.110796460754707,0.156351152965709
"ZEB1","day_0","positive_expression",131,-0.07004097521427,0.42664296006228,-0.181602750250418,0.0379021076121619,0.966211125740573,0.69076591123165,0.07004097521427,0.181602750250418
"E2F4","day_0","positive_expression",4,0.898602894621036,0.101397105378964,0.948683298050514,0.0513167019494861,0.88079290658335,0.760804818663905,0.898602894621036,0.948683298050514
"HOXA7","day_0","positive_expression",161,0.146695374548857,0.0633238386976713,0.158539245822777,0.044570500735052,0.88079290658335,0.760804818663905,0.146695374548857,0.158539245822777
"NR4A2","day_0","positive_expression",30,0.312488882968109,0.0927151962515557,0.360944146234939,0.0500427678153045,0.88079290658335,0.760804818663905,0.312488882968109,0.360944146234939
"Nr1h3::Rxra","day_0","positive_expression",18,-0.346999401222864,0.158306166466742,-0.472868280200617,0.0474985632204122,0.92749535658982,0.760804818663905,0.346999401222864,0.472868280200617
"SP4","day_0","positive_expression",129,0.192091353837817,0.0291941667365505,0.175545943305375,0.0466027792481979,0.88079290658335,0.760804818663905,0.192091353837817,0.175545943305375
"TCF7","day_0","positive_expression",36,0.292135049585307,0.0838285131685509,0.329335066814101,0.0498349572842876,0.88079290658335,0.760804818663905,0.292135049585307,0.329335066814101
"ZNF211","day_0","positive_expression",4,-0.923631551006169,0.0763684489938309,-0.948683298050514,0.0513167019494862,0.88079290658335,0.760804818663905,0.923631551006169,0.948683298050514
"ZNF274","day_0","positive_expression",7,0.571179430959318,0.180435822880117,0.75,0.052181400457058,0.953833264465076,0.760804818663905,0.571179430959318,0.75
"ZNF324","day_0","positive_expression",7,-0.374815812332001,0.407430990194611,-0.756787468664269,0.0489050991347265,0.966211125740573,0.760804818663905,0.374815812332001,0.756787468664269
"ZNF770","day_0","positive_expression",55,0.236533202537043,0.082096071920178,0.269356382251355,0.0467409755354303,0.88079290658335,0.760804818663905,0.236533202537043,0.269356382251355
"FOXL1","day_0","positive_expression",86,0.0976120469463531,0.371263845718644,0.208123124799196,0.0544894892434508,0.966211125740573,0.763827207492369,0.0976120469463531,0.208123124799196
"HOXB3","day_0","positive_expression",151,0.152948326267855,0.060807959514114,0.156155662884816,0.0555320192004054,0.88079290658335,0.763827207492369,0.152948326267855,0.156155662884816
"SP5","day_0","positive_expression",227,0.140251462864665,0.0346962916489148,0.128192441591925,0.0537660863671145,0.88079290658335,0.763827207492369,0.140251462864665,0.128192441591925
"FOXC2","day_0","positive_expression",40,0.274209088612295,0.086850527446986,0.298681192811039,0.061191109062673,0.88079290658335,0.825125516450547,0.274209088612295,0.298681192811039
"Mafb","day_0","positive_expression",15,0.532159614392171,0.0411510031650539,0.49236477151551,0.0622522680449659,0.88079290658335,0.825125516450547,0.532159614392171,0.49236477151551
"DMRT3","day_0","positive_expression",29,0.201197953338077,0.295295676364432,0.342040084776069,0.0693486522462081,0.966211125740573,0.854014674431818,0.201197953338077,0.342040084776069
"ETV5::FOXO1","day_0","positive_expression",67,-0.0828510401802695,0.505059614719454,-0.224797386343563,0.0674141156279931,0.966211125740573,0.854014674431818,0.0828510401802695,0.224797386343563
"HOXD12::ELK1","day_0","positive_expression",8,-0.838288968838491,0.0093313011650197,-0.674747769796632,0.0664015650947406,0.618410777209033,0.854014674431818,0.838288968838491,0.674747769796632
"Mafg","day_0","positive_expression",10,0.665552862830747,0.0356846525923984,0.592637757989754,0.0709976643129066,0.88079290658335,0.854014674431818,0.665552862830747,0.592637757989754
"TCF12","day_0","positive_expression",56,-0.291460867318983,0.0292974555787775,-0.244461162023583,0.0694044195623798,0.88079290658335,0.854014674431818,0.291460867318983,0.244461162023583
"TCF4","day_0","positive_expression",64,-0.178139730230855,0.15903555497082,-0.226840978783222,0.0714607615093839,0.92749535658982,0.854014674431818,0.178139730230855,0.226840978783222
"Ahr::Arnt","day_0","positive_expression",122,-0.103206102765508,0.257955266258257,-0.161371969901737,0.0757790875880683,0.966211125740573,0.86317116955784,0.103206102765508,0.161371969901737
"Atoh1","day_0","positive_expression",96,-0.163415221986443,0.111637564413075,-0.183169231815071,0.074047327793171,0.904749781195644,0.86317116955784,0.163415221986443,0.183169231815071
"MYCN","day_0","positive_expression",50,-0.236864008290143,0.097685195632763,-0.253668029298331,0.0754799902792527,0.88079290658335,0.86317116955784,0.236864008290143,0.253668029298331
"Crx","day_0","positive_expression",16,0.0050404976079125,0.985218901166432,-0.446244477172312,0.0831653293865061,0.990654591655626,0.866535251656647,0.0050404976079125,0.446244477172312
"Dlx2","day_0","positive_expression",11,0.445533246046915,0.169648129746638,0.544635259584251,0.0832064027653845,0.951334512194609,0.866535251656647,0.445533246046915,0.544635259584251
"Dlx5","day_0","positive_expression",11,0.445533246046915,0.169648129746638,0.544635259584251,0.0832064027653845,0.951334512194609,0.866535251656647,0.445533246046915,0.544635259584251
"HOXB7","day_0","positive_expression",51,-0.223397302128318,0.115069004513949,-0.247425019283334,0.0800331025445871,0.904749781195644,0.866535251656647,0.223397302128318,0.247425019283334
"TEAD4","day_0","positive_expression",10,0.483631403961893,0.156715247679726,0.575757575757576,0.0815528147726024,0.92749535658982,0.866535251656647,0.483631403961893,0.575757575757576
"ZBTB6","day_0","positive_expression",14,-0.0996145260284567,0.734747379998242,-0.483978196012542,0.0795066036174681,0.974189080189089,0.866535251656647,0.0996145260284567,0.483978196012542
"ARNT::HIF1A","day_0","positive_expression",73,-0.0952886696856446,0.422598168585492,-0.201225348857546,0.0878024439744641,0.966211125740573,0.880687576487364,0.0952886696856446,0.201225348857546
"DUX4","day_0","positive_expression",27,-0.345928705206731,0.0771488544860015,-0.309527888638864,0.116155787453971,0.88079290658335,0.880687576487364,0.345928705206731,0.309527888638864
"ESR2","day_0","positive_expression",14,-0.464826658196156,0.0939995660488078,-0.468508573308944,0.0910806663000197,0.88079290658335,0.880687576487364,0.464826658196156,0.468508573308944
"FERD3L","day_0","positive_expression",23,-0.0663395647035057,0.763610919165976,-0.342780284769548,0.109335476679104,0.974189080189089,0.880687576487364,0.0663395647035057,0.342780284769548
"FOS","day_0","positive_expression",86,0.217089145129837,0.0446693367013998,0.180614381485799,0.0960812866391635,0.88079290658335,0.880687576487364,0.217089145129837,0.180614381485799
"FOSL1::JUNB","day_0","positive_expression",61,0.237851010744279,0.0649166334316407,0.202098835289711,0.118298970417541,0.88079290658335,0.880687576487364,0.237851010744279,0.202098835289711
"FOSL2::JUNB","day_0","positive_expression",86,0.209725905155933,0.0526146099775816,0.17900256168746,0.0991355656855468,0.88079290658335,0.880687576487364,0.209725905155933,0.17900256168746
"IRF6","day_0","positive_expression",20,0.335477234569874,0.148178827607003,0.384470438167948,0.094181472696229,0.92749535658982,0.880687576487364,0.335477234569874,0.384470438167948
